设备号,节目,类型,完整度,调整系数,喜爱度,观看次数
11115,那年花开月正圆,剧情 / 古装,0.5231687242798354,0.7016325167248836,0.2867,9
11214,马达加斯加的企鹅,喜剧 / 动画 / 家庭,0.24661835748792268,0.4894534995206137,0.0805,3
11214,青衣小怪物,剧情 / 动画,1.0,1.15553925165077,0.7704,1
10123,狮子王,剧情 / 动画 / 歌舞 / 家庭 / 冒险,0.945131086142322,1.2879928544085746,0.8115,2
10079,开心剧乐部,喜剧 / 真人秀,0.6747916666666666,0.8730945121951219,0.3928,1
10545,王牌对王牌 第二季,真人秀,0.27513333333333334,0.5733935394234109,0.1052,5
11153,灌篮高手,喜剧 / 家庭 / 运动,0.2012461059190031,0.7692438547248448,0.1032,1
10314,阿童木,科幻 / 动画 / 家庭 / 奇幻 / 冒险,0.16166666666666665,0.2387202625102543,0.0257,2
11153,寒战2,剧情 / 动作 / 犯罪,0.9548484848484846,1.5183103115965306,0.9665,1
10442,那年花开月正圆,剧情 / 古装,0.7664123825317857,1.0278516735592582,1.6828,67
10605,非凡任务,剧情 / 动作 / 犯罪,1.0,1.7714320285558713,1.181,1
10224,加菲猫1,喜剧 / 动画 / 家庭,1.0,2.505601372932259,1.6704,1
10634,蛋计划·食蛋兽家族,喜剧 / 动画 / 儿童 / 冒险,0.11265060240963855,0.9855938158819394,0.074,1
10703,非凡任务,剧情 / 动作 / 犯罪,0.964344262295082,1.7082703127835925,1.1361,1
10063,极速前进 第四季,真人秀,0.4438888888888889,0.6494407045604089,0.1922,2
10307,乐高,喜剧 / 动画 / 冒险,0.7083333333333333,1.236294473036473,0.5838,1
10468,猜拳,悬疑 / 战争,0.1348148148148148,0.19751877939267548,0.0178,1
10468,芈月传奇,剧情 / 古装,0.735,1.0642075325346891,0.5215,1
10641,极限挑战 第二季,真人秀,0.7658080808080808,1.3978628897083476,0.7612,3
11203,极速前进 第四季,真人秀,0.97,1.4191783105913314,0.9494,1
10307,蝙蝠侠无极限,科幻 / 剧情,1.0,1.0,0.6897,1
10307,钢铁侠3,动作 / 科幻,0.11417910447761194,0.3132125899178301,0.0247,1
11214,绿巨人,剧情 / 动作 / 科幻 / 冒险,1.0,1.0,0.6897,1
11053,小花仙,动画 / 儿童 / 奇幻,1.0,1.083596707533081,0.7473,1
10992,街边小吃 第三季,纪录片 / 真人秀,0.398611111111111,0.6827914353687548,0.1877,2
11152,灿烂的外母,剧情 / 喜剧,0.7423611111111111,0.8726865857992149,0.4468,3
10992,进击吧闪电,爱情 / 运动,0.33226337448559673,0.5612828861799558,0.187,9
11153,第七子,奇幻 / 冒险,1.0,2.6907586807445303,1.8557,1
10470,奔跑吧,剧情 / 喜剧 / 战争,0.42174432497013137,0.6990560433031882,0.2282,3
10684,风之谷,科幻 / 动画 / 奇幻 / 冒险,0.568945868945869,0.8618159848092526,0.3382,2
10160,左耳,爱情,0.15754985754985748,0.4231872967285248,0.046,1
11000,72家房客,喜剧,0.9497777777777777,1.2801677337227153,0.8385,3
10501,新大头儿子和小头爸爸超能爸爸,动画,0.3290849673202614,0.6324052752773707,0.1435,1
11240,花开半夏,剧情 / 爱情 / 犯罪,0.9572222222222222,1.1556789019363871,0.8435,6
11100,冰河世纪1,动作 / 动画,0.6544444444444443,0.9378980891719745,0.4233,1
10182,那年花开月正圆,剧情 / 古装,0.9292592592592593,1.246249025420011,0.7987,1
10460,猪猪侠之光明守卫者,动画 / 儿童 / 冒险,1.0,1.0844142036997662,0.7479,1
10272,72家租客,喜剧,0.9799663299663302,1.2501252773999572,0.8449,2
10255,末日浩劫,科幻 / 惊悚 / 冒险 / 灾难,0.6616013071895426,1.116657473800331,0.5095,4
10027,签约歌手,音乐 / 真人秀,0.5594444444444444,1.344234940764225,0.5186,2
10468,发现,纪录片,0.63625,1.0774658535356083,0.4728,1
10684,蜡笔小新,喜剧 / 动画 / 家庭,1.0,1.188445667125172,0.8196,2
10992,加菲猫,喜剧 / 动画 / 家庭,0.11963470319634702,0.3406579118450136,0.0281,1
10992,加菲猫1,喜剧 / 动画 / 家庭,0.11963470319634702,0.2997568765791104,0.0247,1
10383,中国新歌声 第二季,音乐 / 真人秀,0.3812222222222223,0.6226251797255606,0.1637,3
10782,那年花开月正圆,剧情 / 古装,0.7784074074074074,1.0439384522619517,2.12,20
10684,西游记,剧情 / 动作 / 奇幻 / 冒险 / 古装,0.6674074074074073,0.8904104754173577,0.4098,1
10272,夏至未至,剧情 / 爱情,0.7655555555555557,1.1693711871917933,0.6174,1
10470,忍者神龟,喜剧 / 动作 / 科幻 / 家庭 / 奇幻 / 冒险,0.26875,0.48996386463745956,0.0908,2
10272,深夜食堂,剧情,0.7333950617283951,1.1258011868596873,1.1956,6
10687,飞机总动员2,动画 / 短片,1.0,1.0,0.6897,1
11309,寻人大师,剧情 / 喜剧 / 悬疑,0.5762962962962963,0.8026410811926131,0.3643,2
10403,非凡任务,剧情 / 动作 / 犯罪,0.5265027322404372,0.9326638030128864,0.3387,2
11250,中国新歌声 第二季,音乐 / 真人秀,0.7356666666666667,1.20151597638092,0.7978,8
10664,秦时丽人明月心,剧情 / 爱情 / 古装,0.17407407407407405,0.22935813102965355,0.0275,1
11139,灿烂的外母,剧情 / 喜剧,0.9095833333333333,1.0692655660241455,1.446,16
11147,中国新歌声 第二季,音乐 / 真人秀,0.7097222222222221,1.1591426218295011,0.6539,3
11141,警察锅哥,剧情 / 动作 / 犯罪,0.8439300411522636,1.072697874950469,0.6437,18
10468,光荣绽放,脱口秀,1.0,1.0951760104302477,0.7553,1
11218,我们来了 第二季,真人秀,0.6133950617283951,0.959554261600931,0.4548,3
10703,飓风营救3,动作 / 惊悚,0.7613095238095238,1.0106129152206247,0.5306,4
10457,好景在望,喜剧 / 动作,0.532063492063492,0.8984587893678804,0.3297,1
10703,银河护卫队2,动画,1.0,1.1874775098956458,0.819,3
10339,同盟,剧情 / 动作 / 悬疑,0.9340740740740741,1.238917393841842,0.7981,1
10546,托马斯和朋友,动画 / 短片 / 儿童,0.42883597883597885,1.1332652861477372,0.5715,7
10255,血染大青山,剧情,0.4975925925925925,0.6318007524236722,0.2168,2
11229,小猪佩奇,剧情 / 动画 / 家庭 / 儿童,0.9811111111111112,0.9846231427029173,0.6932,9
11270,憨豆先生动画版 第二季,动画,1.0,1.0699146785500782,0.7379,1
10149,海底小纵队,动画,1.0,1.0784313725490198,0.7437,1
10236,吾儿可教,剧情,0.40202020202020206,0.8993492146386537,0.3552,11
10291,了不起的孩子 第二季,儿童,0.34875,0.4669982668154515,0.1123,1
10550,海底小纵队,动画,0.8954545454545455,0.9656862745098039,0.5964,3
11220,越狱 第三季,剧情 / 动作 / 犯罪,0.798395061728395,1.0,0.5664,6
11247,憨豆先生动画版 第二季,动画,1.0,1.0699146785500782,0.8147,2
10291,精灵梦叶罗丽3,动画,1.0,1.054945054945055,0.7275,1
10550,十万个冷笑话 第三季,喜剧 / 动画 / 奇幻,0.7452380952380953,0.8444244604316546,0.434,1
10208,开心剧乐部,喜剧 / 真人秀,0.7863888888888889,1.0174871108467183,0.7676,3
10478,虎胆龙威3,动作 / 惊悚 / 犯罪,0.8766927083333336,1.446135436163358,0.8744,1
11096,极速前进 第四季,真人秀,0.7935185185185185,1.1609734747773683,0.7249,2
10703,汪汪队立大功,动作 / 动画 / 儿童 / 冒险,0.5673913043478261,0.6290135757877692,0.2461,3
10383,我们来了 第二季,真人秀,0.7537037037037037,1.1790437289068498,0.6129,1
10263,踩过界,剧情 / 喜剧 / 冒险,0.356672273619288,0.985260624958423,0.3052,41
10073,加油向未来 第二季,真人秀,0.62,0.8458342690321131,0.3617,1
10001,与君相恋100次,剧情 / 爱情,0.365,1.4954476479514418,0.3764,1
10550,乐高城市组,动画 / 剧情,1.0,1.0004499378027156,0.69,3
10634,魔法总动员,喜剧 / 动画 / 冒险,0.18156862745098035,0.4993451968261303,0.0625,2
10513,左耳,爱情,0.5867521367521368,1.576047445953702,0.6378,2
10283,那年花开月正圆,剧情 / 古装,0.9914074074074073,1.3295972065541193,1.3868,10
10349,小猪佩奇,剧情 / 动画 / 家庭 / 儿童,1.0,1.0035796471490666,0.6921,1
10634,奔跑吧,剧情 / 喜剧 / 战争,0.321146953405018,0.5323123638523994,0.1179,1
11309,醉玲珑,剧情 / 爱情 / 古装,0.8046031746031745,1.1273079770909475,0.7641,7
10349,托马斯和朋友,动画 / 短片 / 儿童,0.40246913580246907,1.0635868324035103,0.2952,1
10470,憨豆先生动画版 第二季,动画,0.9308888888888891,0.9959716863213951,2.9756,45
11179,我们的爱,剧情 / 爱情 / 家庭,0.6318888888888888,0.7935205432155591,0.4695,30
11234,警察锅哥,剧情 / 动作 / 犯罪,0.8487433862433863,1.078815994698406,2.013,28
10501,那年花开月正圆,剧情 / 古装,0.8528042328042328,1.1437135906006795,0.7265,7
10486,阿凡达,动作 / 科幻 / 战争 / 冒险,0.23276748971193417,0.7597577041303955,0.154,4
10779,生死连,纪录片,0.30933333333333335,1.3398046323032502,0.296,1
11058,醉玲珑,剧情 / 爱情 / 古装,0.7826685660018992,1.0965759839406841,1.4134,39
11137,我的前半生,剧情 / 家庭,0.2911111111111111,0.36830091296685374,0.0766,1
11137,少林问道,剧情 / 古装,0.9222222222222223,1.0922326404559908,0.7195,1
10058,绣春刀II,剧情 / 动作 / 武侠 / 古装,1.0,1.0,0.7143,1
10732,我想见到你,真人秀,0.2094444444444445,0.36652353560722695,0.0548,1
10641,那年花开月正圆,剧情 / 古装,0.7044202898550723,0.94471278168135,1.0653,46
10403,极品飞车,剧情 / 动作 / 惊悚 / 犯罪,0.10846153846153846,0.17898448519040897,0.0139,1
10442,出关,剧情 / 悬疑 / 战争,0.7650757575757576,1.0477436074026985,0.5999,22
10547,发现,纪录片,0.5429629629629631,0.9194877050327888,0.3604,9
11122,醉玲珑,剧情 / 爱情 / 古装,0.8649074074074073,1.211798623956826,1.2464,20
10202,马达加斯加的企鹅,喜剧 / 动画 / 家庭,1.0,1.9846596356663475,1.4176,1
10098,巨神战击队第三季,动作,0.9697916666666668,1.4496396476554854,1.4132,4
10550,新大头儿子和小头爸爸,动画,1.0,1.0318142734307825,0.737,1
10684,绣春刀II,剧情 / 动作 / 武侠 / 古装,1.0,1.0,0.7143,1
10147,美好的意外,喜剧 / 奇幻,0.25269841269841276,0.4592896525195539,0.0829,3
10098,秦时丽人明月心,剧情 / 爱情 / 古装,0.9437037037037037,1.243413867794803,0.8382,1
11247,牧野传奇,动画,0.1925925925925926,0.3637494170682418,0.05,2
10202,全职没女,剧情 / 喜剧 / 爱情,0.7921340388007055,0.9673396875069126,0.643,21
11185,通天狄仁杰,剧情 / 古装,0.5892283950617284,0.9524817539058051,0.6169,12
11247,蜡笔小新,喜剧 / 动画 / 家庭,1.0,1.188445667125172,0.8489,2
10140,长城,纪录片,0.9072222222222223,0.9170392449080971,0.6104,3
10255,那年花开月正圆,剧情 / 古装,0.7534227330779054,1.010430983034905,1.5552,58
10329,那年花开月正圆,剧情 / 古装,0.9200000000000002,1.2338312391962167,0.8873,4
10242,长城,纪录片,1.0,1.0108209680554654,0.722,1
10605,核子母舰遇险记,科幻 / 剧情 / 冒险,0.6132686084142394,0.7459528612901638,0.3268,2
10055,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.202962962962963,0.31560799566184866,0.0471,2
10634,极限挑战 第三季,真人秀,1.0,1.517365404068787,1.0838,1
10774,那年花开月正圆,剧情 / 古装,0.7668660968660966,1.0284601593411542,0.691,13
10605,末日浩劫,科幻 / 惊悚 / 冒险 / 灾难,0.454248366013072,0.7666850523993383,0.2488,2
11282,猫和老鼠,喜剧 / 动画 / 家庭,0.21055555555555555,0.47846428040992134,0.072,1
10652,忍者神龟,喜剧 / 动作 / 科幻 / 家庭 / 奇幻 / 冒险,0.2935763888888889,0.5352253844327803,0.1122,1
10540,长城,纪录片,1.0,1.0108209680554654,0.7488,2
10660,那年花开月正圆,剧情 / 古装,0.8185185185185186,1.0977323021834293,0.7056,4
10540,分裂,剧情,1.0,2.0811654526534857,1.5416,1
10566,老农民,剧情,1.0,1.0410969238603573,0.7801,10
11203,秦时丽人明月心,剧情 / 爱情 / 古装,0.9822222222222223,1.294165454235407,0.9416,1
10403,龙珠Z,喜剧 / 动作 / 动画 / 惊悚 / 奇幻 / 冒险,1.0,1.1313017040231916,0.838,2
10687,复仇者联盟,动作 / 科幻 / 奇幻 / 冒险,0.14377934272300472,0.22695992800804618,0.0242,1
11203,盲约,剧情 / 喜剧 / 爱情,0.9651111111111111,1.412706540006867,1.0099,5
10403,核子母舰遇险记,科幻 / 剧情 / 冒险,1.0,1.2163558529744625,0.901,2
10283,我们的爱,剧情 / 爱情 / 家庭,0.6887037037037037,0.8648680910317872,0.4412,2
11075,踩过界,剧情 / 喜剧 / 冒险,0.36063218390804597,0.9961993605273265,0.2707,2
10684,吃吃的爱,喜剧 / 爱情 / 奇幻,0.7598148148148149,1.3639536816444122,0.7677,2
10478,虎胆龙威4,动作 / 惊悚 / 犯罪,0.8415364583333336,1.4419901829540387,0.8989,1
11234,人间至味是清欢,剧情 / 爱情,0.793019943019943,1.0687794303985254,0.715,13
10557,楚乔传,剧情 / 爱情 / 古装,0.7881196581196583,1.2054657699838698,0.8012,65
10779,捷德奥特曼,动作 / 科幻 / 儿童,1.0,1.4427893928261306,1.0687,2
10403,飓风营救3,动作 / 惊悚,1.0,1.3274665344571144,0.9833,2
10314,蜘蛛侠3,动作 / 科幻 / 冒险,0.9224820143884892,2.0947722587420747,1.4314,2
10782,守卫者,剧情,0.7591906721536352,0.9215100824517473,0.6107,27
10470,蜘蛛侠1,动作 / 科幻 / 冒险,0.33852157943067035,0.8278130824332518,0.2725,3
10546,漂亮的李慧珍,喜剧 / 爱情,0.7058139534883722,1.2084612194110327,0.6318,1
10470,超凡蜘蛛侠,动作 / 科幻 / 冒险,0.4537990196078432,0.7974301916588903,0.2972,3
10687,自然,纪录片 / 家庭,1.0,1.4976561073117276,1.1094,1
10283,汪汪队立大功,动作 / 动画 / 儿童 / 冒险,1.0,1.108606302154689,0.9385,2
10957,巴啦啦小魔仙音符之谜,动画 / 儿童 / 奇幻,0.9647727272727273,1.3924135096252659,4.7118,11
10779,熊出没之环球大冒险,喜剧 / 动画,1.0,1.0110400929692038,1.6065,5
10605,飓风营救3,动作 / 惊悚,0.8980158730158729,1.1920860188398612,0.793,4
10349,黑猫警长,动画 / 悬疑,1.0,1.2030075187969924,0.8911,1
10314,蜘蛛侠2,动作 / 科幻 / 冒险,0.5230971128608924,1.077355532731499,0.4175,2
10656,潜伏,剧情 / 爱情,0.9566287878787879,1.0272852207717493,0.7971,11
10634,唐山大地震,剧情 / 历史 / 灾难,0.5567146282973621,1.0367696315593598,0.4333,5
11153,曼谷重击,剧情 / 动作,0.1409240924092409,0.5231240428790199,0.0546,1
11229,熊出没之环球大冒险,喜剧 / 动画,1.0,1.0110400929692038,0.8123,3
11229,印度超人,动作 / 爱情 / 科幻 / 冒险,0.5422522522522525,1.0,0.4017,1
10013,少林问道,剧情 / 古装,0.9983333333333333,1.1823747318671178,0.8744,2
10605,蜘蛛侠3,动作 / 科幻 / 冒险,0.2512589928057554,0.5705589482282469,0.1062,2
11282,时代,生活,0.9195833333333336,1.1498477075985905,0.7832,2
10352,核子母舰遇险记,科幻 / 剧情 / 冒险,0.9,1.0947202676770162,0.7298,1
10335,泰坦尼克号,剧情 / 爱情 / 灾难,0.2808419243986254,1.0,0.208,1
10604,极限挑战 第三季,真人秀,0.3816666666666667,0.5791277958862537,0.1846,2
10376,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.4018827160493827,0.6249287882471002,0.9693,6
10052,石破天惊,剧情,0.32166666666666677,0.4459849797804738,0.1063,1
11229,盲约,剧情 / 喜剧 / 爱情,0.237962962962963,0.3483244884313501,0.0614,2
10656,那年花开月正圆,剧情 / 古装,0.6753935185185185,0.9057843716291266,1.165,16
10546,蜘蛛侠1,动作 / 科幻 / 冒险,0.296831955922865,0.7258662115734399,0.1679,2
10290,杀破狼2,剧情 / 动作 / 犯罪,0.5725694444444445,0.9416041722182042,0.4147,2
10656,长城,纪录片,1.0,1.0108209680554654,0.7776,3
10557,那年花开月正圆,剧情 / 古装,0.6,0.8046725473018803,3.0834,4
10172,那年花开月正圆,剧情 / 古装,0.2807407407407406,0.37650727830544756,0.0813,1
10557,反恐特战队之猎影,剧情,0.9160185185185186,1.1751613667398677,0.8281,4
10746,热血军旗,剧情 / 历史 / 战争,0.9681481481481481,1.2556441540974157,0.9351,4
10198,那年花开月正圆,剧情 / 古装,0.8022222222222222,1.075876998429551,0.8576,5
11309,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.830925925925926,1.2920922231156156,0.8259,1
11001,那年花开月正圆,剧情 / 古装,0.6235620915032679,0.8362721609513714,0.6697,34
11152,人间至味是清欢,剧情 / 爱情,0.7786213991769548,1.0493740325613994,0.6902,18
10158,吃吃的爱,喜剧 / 爱情 / 奇幻,0.4327160493827161,0.7767743365283395,0.2586,3
11184,那年花开月正圆,剧情 / 古装,0.70875,0.9505194465003461,0.5182,8
10191,那年花开月正圆,剧情 / 古装,0.8293236714975846,1.1122233188028483,0.9145,23
11141,领养,剧情 / 家庭,0.9622222222222222,1.0511976694000862,0.7781,1
10575,时代,生活,0.5029166666666666,0.6288473869830077,0.2433,2
10470,神奇阿呦,动画,0.9,1.0151048167299215,0.7028,1
10470,超凡蜘蛛侠2,动作 / 科幻 / 冒险,0.8085680751173712,1.8924710083786278,1.1771,1
11234,秦时丽人明月心,剧情 / 爱情 / 古装,0.7724951267056531,1.0178312849467122,0.6749,19
10652,人间至味是清欢,剧情 / 爱情,0.770103703703704,1.0378944502427734,0.6837,25
10566,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.9203703703703703,1.4311785934665944,1.0132,1
10356,蜘蛛侠1,动作 / 科幻 / 冒险,0.4577823691460055,1.1194507443917994,0.4194,2
10460,蜘蛛侠2,动作 / 科幻 / 冒险,0.7568241469816273,1.5587329044813232,0.9075,1
10662,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.34944444444444445,0.5433871239177995,0.1461,1
10080,匆匆那年,剧情 / 爱情,1.0,1.2652889076339098,0.9733,1
11220,越狱 第四季,剧情 / 动作 / 犯罪,0.8933333333333333,2.004933769507159,1.5192,7
10291,开心剧乐部,喜剧 / 真人秀,0.118125,0.15283871207614516,0.0139,1
10136,那年花开月正圆,剧情 / 古装,0.8803703703703704,1.1806831141583762,0.7996,1
10460,蜘蛛侠3,动作 / 科幻 / 冒险,0.13980815347721817,0.3174763701427515,0.0341,1
10566,超凡蜘蛛侠2,动作 / 科幻 / 冒险,0.5032863849765258,1.1779526323018659,0.456,1
10553,踩过界,剧情 / 喜剧 / 冒险,0.34295977011494255,0.9473816229397327,0.6002,19
10665,同盟,剧情 / 动作 / 悬疑,0.18259259259259258,0.24218329705155758,0.034,1
10460,那年花开月正圆,剧情 / 古装,0.5003703703703705,0.6710571675338523,0.2862,2
11229,那年花开月正圆,剧情 / 古装,0.6763333333333332,0.9070447769308418,1.5806,10
10255,人间至味是清欢,剧情 / 爱情,0.6233333333333333,0.8400871261968508,0.4028,1
10411,长城,纪录片,1.0,1.0108209680554654,0.7776,3
11002,秦时丽人明月心,剧情 / 爱情 / 古装,0.9541975308641977,1.2572404217930444,1.0958,3
10486,长城,纪录片,1.0,1.0108209680554654,0.8009,8
10356,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.904074074074074,1.4058378054937453,1.0168,1
10027,同盟,剧情 / 动作 / 悬疑,0.9607407407407406,1.274286962579595,0.9794,1
10140,第七子,奇幻 / 冒险,0.20339805825242718,0.5472950908893001,0.0891,1
10664,同盟,剧情 / 动作 / 悬疑,0.6520370370370371,0.8648350800390814,0.4511,4
10546,超凡战队之极度动力,动作 / 科幻 / 冒险,0.9026086956521739,1.1438937939034606,0.826,5
10532,秦时丽人明月心,剧情 / 爱情 / 古装,0.7645679012345679,1.0073864577777623,0.6162,3
10480,那年花开月正圆,剧情 / 古装,0.9070781893004115,1.216501528643899,5.0247,9
10779,那年花开月正圆,剧情 / 古装,0.8730864197530864,1.1709144556623245,0.8321,9
10575,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,1.0,1.5550028983339257,1.6587,2
10634,猪猪侠之五灵守卫者,动画 / 儿童 / 冒险,1.0,1.04141555373415,1.0822,4
11247,那年花开月正圆,剧情 / 古装,0.9393827160493827,1.2598258050246927,0.9866,6
11141,老农民,剧情,0.1620833333333333,0.1687444597423662,0.0219,1
11141,深海利剑,剧情,0.7539458689458688,0.9859268442780238,0.6308,26
10486,龙之谷,动画 / 短片 / 儿童 / 奇幻 / 冒险,1.0,1.1101593284221347,0.8881,1
10746,那年花开月正圆,剧情 / 古装,0.8084567901234566,1.0842383078202393,1.4163,30
10687,极限挑战之皇家宝藏,喜剧 / 悬疑,0.19801980198019803,0.370309414088216,0.0587,1
11076,那年花开月正圆,剧情 / 古装,0.7317340067340067,0.9813437785767741,1.3645,22
10291,秦时丽人明月心,剧情 / 爱情 / 古装,0.9687654320987655,1.276434932049427,2.6975,3
10550,盲约,剧情 / 喜剧 / 爱情,0.8217777777777776,1.202898638025649,0.7908,5
11141,少林问道,剧情 / 古装,0.8727546296296297,1.0336457641343428,0.7915,16
10109,极限挑战 第一季,真人秀,1.0,1.9027301294433079,1.5222,1
11040,分裂,剧情,0.8235714285714285,1.7139884049353349,1.1293,2
10236,春天里,剧情,0.5556172839506173,0.897027680195331,0.5108,6
10109,秦时丽人明月心,剧情 / 爱情 / 古装,0.9577777777777778,1.261957716686562,0.9669,2
10421,灿烂的外母,剧情 / 喜剧,0.6825,0.802316535569194,0.4735,8
10572,托马斯和朋友,动画 / 短片 / 儿童,0.465432098765432,1.2299761834850411,0.458,1
10687,超级飞侠二,动画,1.0,1.0239262891960175,0.8362,2
10703,警察故事,喜剧 / 动作 / 惊悚 / 犯罪,0.44702970297029704,0.7688629813990043,0.275,4
11132,楚乔传,剧情 / 爱情 / 古装,0.6378086419753086,0.9755580612409981,0.5384,12
10663,那年花开月正圆,剧情 / 古装,0.6486039886039886,0.8698563728335521,0.5504,13
10202,超凡蜘蛛侠2,动作 / 科幻 / 冒险,0.710856807511737,1.6637756803955803,1.0208,2
11147,警察锅哥,剧情 / 动作 / 犯罪,0.7155018786902846,0.909456124759113,0.6326,69
10566,吃吃的爱,喜剧 / 爱情 / 奇幻,0.5998148148148148,1.0767355532162444,0.5167,2
10027,嫁到这世界边端,家庭 / 真人秀,0.9303030303030305,1.1078614438872918,0.8589,1
10732,汪汪队立大功,动作 / 动画 / 儿童 / 冒险,1.0,1.108606302154689,1.318,4
10684,新木乃伊,动作 / 奇幻 / 冒险,0.468989898989899,0.8197821212281726,0.3251,3
10313,吾儿可教,剧情,0.6668518518518519,1.4917973928413613,0.829,2
10684,与君相恋100次,剧情 / 爱情,0.12314814814814812,0.5045523520485583,0.0518,1
10010,十二道锋味 第三季,真人秀,0.5586419753086419,0.8849016708019114,0.412,3
10036,好先生,剧情 / 爱情,0.8688148148148148,1.445670303157453,1.0467,5
10412,钢铁侠3,动作 / 科幻,0.3131840796019901,0.8591168860709109,0.2242,1
10233,猜拳,悬疑 / 战争,0.42592592592592604,0.6240291107186178,0.2215,1
10468,省港大营救,剧情,0.864021164021164,0.9848819910739416,0.7091,7
10236,警察锅哥,剧情 / 动作 / 犯罪,0.7050645994832042,0.8961895663007683,0.6078,43
10779,通天狄仁杰,剧情 / 古装,0.6853395061728395,1.10784439502794,0.8505,12
10272,同盟,剧情 / 动作 / 悬疑,0.850116402116402,1.1275593944905202,0.9851,35
11265,黑色行动,科幻 / 剧情 / 冒险,1.0,1.0,0.8333,1
10109,万象,剧情,1.0,1.0439321444106133,1.2888,6
10442,花开半夏,剧情 / 爱情 / 犯罪,0.7895101553166068,0.9531958287028789,0.7161,31
10684,安德的游戏,动作 / 科幻 / 冒险,0.35544590643274854,0.9941886068384136,0.2979,4
10634,龙之谷,动画 / 短片 / 儿童 / 奇幻 / 冒险,1.0,1.1101593284221347,0.9452,4
11234,那年花开月正圆,剧情 / 古装,0.6109876543209876,0.8194083202874496,0.4172,3
10779,西游记,剧情 / 动作 / 奇幻 / 冒险 / 古装,0.8692592592592593,1.1597077612677795,0.8401,3
10781,超凡蜘蛛侠2,动作 / 科幻 / 冒险,0.29284037558685444,0.6853992111924335,0.1705,3
10684,超凡蜘蛛侠,动作 / 科幻 / 冒险,0.42377450980392156,0.7446701600746538,0.263,1
10112,那年花开月正圆,剧情 / 古装,0.7912962962962962,1.0612240106854736,0.6998,2
10703,听风者,剧情 / 悬疑,0.5943055555555555,1.2547160590362627,0.6214,3
10255,分裂,剧情,0.17821428571428574,0.3708934145978891,0.0551,4
10501,逗逗迪迪爱唱歌,动画,0.8083333333333333,0.8940092165898618,3.1973,2
10566,曼谷重击,剧情 / 动作,0.3978547854785478,1.4768759571209802,0.4897,1
10255,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.3317592592592592,0.5158866096972643,0.1832,2
11001,超凡蜘蛛侠2,动作 / 科幻 / 冒险,0.14583333333333331,0.341326060082805,0.0415,2
10302,烈日灼心,剧情 / 悬疑 / 犯罪,0.3203836930455635,1.0,0.267,2
10109,初代吸血鬼 第一季,剧情 / 悬疑 / 恐怖 / 奇幻,0.4770555555555556,0.9139968068121339,0.3762,5
10566,同盟,剧情 / 动作 / 悬疑,0.887046783625731,1.1765423320144823,0.9032,38
11265,源代码,科幻 / 悬疑 / 惊悚,0.5698924731182796,1.031546508798962,0.4899,1
10080,蒙面唱将猜猜猜 第二季,音乐 / 真人秀,0.8235185185185185,1.2805736831279568,1.0587,2
11185,警察锅哥,剧情 / 动作 / 犯罪,0.8717129629629631,1.1080120357611933,0.9296,16
10182,飞机总动员2,动画 / 短片,1.0,1.0,0.8838,3
10112,双子神偷,剧情 / 喜剧 / 动作 / 犯罪,0.4741975308641975,0.7788592450971872,0.3078,3
11265,分裂,剧情,0.5588095238095239,1.1629750755661263,0.5416,2
10112,一路惊喜,喜剧 / 爱情 / 家庭,0.36847222222222226,0.694881588999236,0.2226,4
10182,吃吃的爱,喜剧 / 爱情 / 奇幻,0.4498148148148147,0.8074685578148372,0.3158,2
10307,碟中谍4,剧情 / 爱情,0.5611111111111111,0.6444698952879581,0.3145,2
10307,我的前半生,剧情 / 家庭,0.7252777777777777,0.917589392897381,0.5949,4
11153,源代码,科幻 / 悬疑 / 惊悚,0.9510752688172043,1.7215148811937393,1.4237,1
11092,超凡蜘蛛侠2,动作 / 科幻 / 冒险,0.35076291079812205,0.8209681533661674,0.2504,2
10634,捷德奥特曼,动作 / 科幻 / 儿童,0.21493055555555557,0.3100995257497829,0.0602,2
10684,了不起的菲丽西,喜剧 / 动画 / 歌舞 / 冒险,0.38539325842696626,0.8970112079701119,0.3006,2
10489,神探狄仁杰,剧情 / 悬疑 / 古装,0.6553376906318082,1.0306607423127088,0.6022,17
10751,人间至味是清欢,剧情 / 爱情,0.7272486772486773,0.9801373015512869,0.6439,21
11153,安德的游戏,动作 / 科幻 / 冒险,0.32733918128654976,0.9155735900097514,0.2606,1
10684,超级魔术师,喜剧,0.7055833333333333,0.9210602654289651,0.5769,4
11166,灿烂的外母,剧情 / 喜剧,0.8245486111111111,0.9693025422345161,0.6982,12
10452,超凡蜘蛛侠,动作 / 科幻 / 冒险,0.8974264705882353,1.5769865766994475,1.2306,1
11092,一个人的武林,动作 / 惊悚,0.3111666666666667,0.9210656142081894,0.2492,2
11001,龙之谷,动画 / 短片 / 儿童 / 奇幻 / 冒险,0.8342592592592594,0.9261606989892068,0.6719,3
